file,source_sha256,row_id,row_number,status,role,evidence
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:35,35,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:36,36,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:37,37,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:38,38,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:39,39,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:40,40,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:41,41,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:42,42,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:43,43,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:44,44,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:45,45,excluded_pending_pdf_confirmation,suspected_legend,owner identified suspected legend coordinate; original PDF confirmation required
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:46,46,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:47,47,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:48,48,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:49,49,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:50,50,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:51,51,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:52,52,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:53,53,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:54,54,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:55,55,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:56,56,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:57,57,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:58,58,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:59,59,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:60,60,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:61,61,excluded,duplicate,Fig11 blue repeats Fig3 JK deep lineage
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:62,62,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:63,63,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:64,64,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:65,65,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:66,66,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:67,67,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:68,68,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:69,69,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:70,70,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:71,71,excluded_pending_pdf_confirmation,suspected_legend,owner identified suspected legend coordinate; original PDF confirmation required
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:72,72,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:73,73,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:74,74,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:75,75,accepted,observation,Fig11 JK shallow target only
fig11_bed_mass_comparison.csv,a6c13d245e0301b60a2e8c894e6977eb6657023e953bb06be707ed9e7ea7c155,fig11_bed_mass_comparison.csv:data:76,76,accepted,observation,Fig11 JK shallow target only
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:1,1,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:2,2,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:3,3,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:4,4,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:5,5,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:6,6,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:7,7,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:8,8,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:9,9,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:10,10,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:11,11,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:12,12,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:13,13,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:14,14,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:15,15,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:16,16,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:17,17,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:18,18,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:19,19,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:20,20,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:21,21,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:22,22,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:23,23,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:24,24,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:25,25,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:26,26,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:27,27,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:28,28,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:29,29,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:30,30,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:31,31,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:32,32,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:33,33,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:34,34,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:35,35,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:36,36,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:37,37,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:38,38,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:39,39,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:40,40,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:41,41,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:42,42,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:43,43,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:44,44,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:45,45,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:46,46,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:47,47,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:48,48,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:49,49,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:50,50,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:51,51,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:52,52,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:53,53,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:54,54,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:55,55,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:56,56,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:57,57,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:58,58,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:59,59,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:60,60,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:61,61,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:62,62,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:63,63,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:64,64,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:65,65,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:66,66,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:67,67,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:68,68,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:69,69,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:70,70,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:71,71,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:72,72,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:73,73,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:74,74,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:75,75,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:76,76,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:77,77,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:78,78,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:79,79,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
