search_id,provider,query,result_rank,title,authors,year,doi_or_stable_id,result_url,retrieval_date,candidate_id,duplicate_of,screening_state
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,5,Identification of chemical clusters discriminators of the roast degree in Arabica and Robusta coffee beans,Natalina Cavaco Bicho; António E. Leitão; José C. Ramalho; Fernando Cebola Lidón,2011,10.1007/s00217-011-1518-5,https://doi.org/10.1007/s00217-011-1518-5,2026-08-25,candidate_0071,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,6,Differential regulation of caffeine metabolism in Coffea arabica (Arabica) and Coffea canephora (Robusta),Charlène Perrois; Susan R. Strickler; Guillaume Mathieu; Maud Lepelley; Lucie Bedon; Stéphane Michaux; Jwanro Husson; Lukas A. Mueller; Isabelle Privat,2014,10.1007/s00425-014-2170-7,https://doi.org/10.1007/s00425-014-2170-7,2026-08-25,candidate_0064,candidate_0064,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,7,Identification of nutritional descriptors of roasting intensity in beverages of Arabica and Robusta coffee beans,Natalina Cavaco Bicho; António E. Leitão; José C. Ramalho; Nuno Alvarenga; Fernando Cebola Lidón,2011,10.3109/09637486.2011.588594,https://doi.org/10.3109/09637486.2011.588594,2026-08-25,candidate_0072,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,8,"Non-destructive analysis of sucrose, caffeine and trigonelline on single green coffee beans by hyperspectral imaging",Nicola Caporaso; Martin B. Whitworth; Stephen Grebby; Ian D. Fisk,2017,10.1016/j.foodres.2017.12.031,https://doi.org/10.1016/j.foodres.2017.12.031,2026-08-25,candidate_0029,candidate_0029,ATLAS_INCLUDED_METADATA_ONLY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,9,Chemometric models for the quantitative descriptive sensory analysis of Arabica coffee beverages using near infrared spectroscopy,Juliano Souza Ribeiro; Márcia M. C. Ferreira; T. J. G. Salva,2010,10.1016/j.talanta.2010.11.001,https://doi.org/10.1016/j.talanta.2010.11.001,2026-08-25,candidate_0073,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,10,Discrimination of commercial roasted and ground coffees according to chemical composition,Romilaine Mansano Nicolau de Souza; Marta de Toledo Benassi,2012,10.1590/s0103-50532012000700020,https://doi.org/10.1590/s0103-50532012000700020,2026-08-25,candidate_0074,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,11,Correlation between the composition of green Arabica coffee beans and the sensory quality of coffee brews,Mayara de Souza Gois Barbosa; Maria Brígida dos Santos Scholz; Cíntia Sorane Good Kitzberger; Marta de Toledo Benassi,2019,10.1016/j.foodchem.2019.04.072,https://doi.org/10.1016/j.foodchem.2019.04.072,2026-08-25,candidate_0075,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,12,Acrylamide formation and antioxidant activity in coffee during roasting – A systematic study,Maria Alessia Schouten; Silvia Tappi; Simone Angeloni; Manuela Cortese; Giovanni Caprioli; Sauro Vittori; Santina Romani,2020,10.1016/j.foodchem.2020.128514,https://doi.org/10.1016/j.foodchem.2020.128514,2026-08-25,candidate_0076,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,13,"Metodologia para análise simultânea de ácido nicotínico, trigonelina, ácido clorogênico e cafeína em café torrado por cromatografia líquida de alta eficiência",Sandriel Trindade Alves; Rafael Carlos Eloy Dias; Marta de Toledo Benassi; Maria Brígida dos Santos Scholz,2006,10.1590/s0100-40422006000600003,https://doi.org/10.1590/s0100-40422006000600003,2026-08-25,candidate_0077,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,14,Quality assessment of Arabica and Robusta green and roasted coffees ? A rev,Natalina Bichobr; Fernando Lidonbr; Jos o,2013,10.9755/ejfa.v25i12.17290,https://doi.org/10.9755/ejfa.v25i12.17290,2026-08-25,candidate_0078,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,15,"Caffeine, trigonelline, chlorogenic acids, melanoidins, and diterpenes contents of Coffea canephora coffees produced in the Amazon",Thayna Viencz; Lucas Bonfanti Acre; Rodrigo Barros Rocha; Enrique Anastácio Alves; A. R. Ramalho; Marta de Toledo Benassi,2023,10.1016/j.jfca.2023.105140,https://doi.org/10.1016/j.jfca.2023.105140,2026-08-25,candidate_0079,,ATLAS_INCLUDED_METADATA_ONLY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,16,Risk Assessment of Trigonelline in Coffee and Coffee By-Products,Nick Konstantinidis; Heike Franke; Steffen Schwarz; Dirk W. Lachenmeier,2023,10.3390/molecules28083460,https://doi.org/10.3390/molecules28083460,2026-08-25,candidate_0034,candidate_0034,ATLAS_INCLUDED_METADATA_ONLY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,17,"Coffee, caffeine, chlorogenic acid, and the purinergic system",Naiara Stefanello; Rosélia Maria Spanevello; Sabina Passamonti; Lisiane de Oliveira Porciúncula; Carla Denise Bonan; Ayodeji A. Olabiyi; João Batista Teixeira da Rocha; Charles Elias Assmann; Vera Maria Morsch; Maria Rosa Chitolina Schetinger,2018,10.1016/j.fct.2018.10.005,https://doi.org/10.1016/j.fct.2018.10.005,2026-08-25,candidate_0080,,ATLAS_INCLUDED_METADATA_ONLY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,18,Changes of Antioxidant Capacity of Robusta Coffee during Roasting,Lenka Votavová; M. Voldřich; Rudolf Ševčík; Helena Čížková; J. Mlejnecká; M. Stolař; T. Fleišman,2009,10.17221/1105-cjfs,https://doi.org/10.17221/1105-cjfs,2026-08-25,candidate_0081,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,19,"Impact of different roasting conditions on the chemical composition, antioxidant activities, and color of Coffea canephora and Coffea arabica L. samples",Valdeir Viana Freitas; Larissa Lorrane Rodrigues Borges; Gabriel Abranches Dias Castro; Marcelo Henrique dos Santos; Márcia Cristina Teixeira Ribeiro Vidigal; Sérgio Antônio Fernandes; Paulo César Stringheta,2023,10.1016/j.heliyon.2023.e19580,https://doi.org/10.1016/j.heliyon.2023.e19580,2026-08-25,candidate_0082,,OUT_OF_SCOPE_NON_INVENTORY
q02_openalex,OpenAlex,caffeine trigonelline roasting degree arabica robusta,20,Phenolic compounds in coffee,Adriana Farah; Carmen Marino Donangelo,2006,10.1590/s1677-04202006000100003,https://doi.org/10.1590/s1677-04202006000100003,2026-08-25,candidate_0024,candidate_0024,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,1,Caffeine - Wikipedia,,,,https://en.m.wikipedia.org/wiki/Caffeine,2026-08-25,candidate_0038,candidate_0038,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,2,Caffeine: How much is too much? - Mayo Clinic,,,,https://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/caffeine/art-20045678,2026-08-25,candidate_0039,candidate_0039,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,3,"Caffeine: What It Is, Benefits and Side Effects",,,,https://health.clevelandclinic.org/caffeine,2026-08-25,candidate_0040,candidate_0040,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,4,"What Is Caffeine, and Is It Good or Bad for Health?",,,,https://www.healthline.com/nutrition/what-is-caffeine,2026-08-25,candidate_0041,candidate_0041,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,5,Spilling the Beans: How Much Caffeine is Too Much? | FDA,,,,https://www.fda.gov/consumers/consumer-updates/spilling-beans-how-much-caffeine-too-much,2026-08-25,candidate_0042,candidate_0042,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,6,"Caffeine content for coffee, tea, soda and more - Mayo Clinic",,,,https://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/caffeine/art-20049372,2026-08-25,candidate_0043,candidate_0043,ATLAS_INCLUDED_METADATA_ONLY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,7,Caffeine | C8H10N4O2 | CID 2519 - PubChem,,,,https://pubchem.ncbi.nlm.nih.gov/compound/Caffeine,2026-08-25,candidate_0044,candidate_0044,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,8,Caffeine • The Nutrition Source,,,,https://nutritionsource.hsph.harvard.edu/caffeine/,2026-08-25,candidate_0045,candidate_0045,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,9,Caffeine - Alcohol and Drug Foundation,,,,https://adf.org.au/drug-facts/caffeine/,2026-08-25,candidate_0046,candidate_0046,OUT_OF_SCOPE_NON_INVENTORY
q02_generalpublicweb,GeneralPublicWeb,caffeine trigonelline roasting degree arabica robusta,10,"Caffeine | Stimulant, Health Benefits, Addiction | Britannica",,,,https://www.britannica.com/science/caffeine,2026-08-25,candidate_0047,candidate_0047,OUT_OF_SCOPE_NON_INVENTORY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,1,"The influence of coffee bean maturity on the content of chlorogenic acids, caffeine and trigonelline",M.N. Clifford; T. Kazi,1987,10.1016/0308-8146(87)90167-1,https://doi.org/10.1016/0308-8146(87)90167-1,2026-08-25,candidate_0083,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,2,"Influence of Post-harvest Treatment on the Chlorogenic Acid (3, 4, 5-Caffeoylquinic Acids), Caffeine and Trigonelline Content of Green Coffee Beans of Ethiopian Origin",Girum  Habte Beyene; Kyong Kim; Joon Hong; Ji Choi; Eun Nho,2025,10.2139/ssrn.5533441,https://doi.org/10.2139/ssrn.5533441,2026-08-25,candidate_0084,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,3,Methods of test for coffee and coffee products,,,10.3403/00090300u,https://doi.org/10.3403/00090300u,2026-08-25,candidate_0085,,OUT_OF_SCOPE_NON_INVENTORY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,4,Methods of test for coffee and coffee products,,,10.3403/00090300,https://doi.org/10.3403/00090300,2026-08-25,candidate_0086,,OUT_OF_SCOPE_NON_INVENTORY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,5,"Optimization of Methodology for Simultaneous Quantification of Trigonelline, 5Caffeoylquinic Acid, and Caffeine in Green and Roasted Coffee Extracts by HPLC",,,10.1021/acsomega.5c05526.s001,https://doi.org/10.1021/acsomega.5c05526.s001,2026-08-25,candidate_0001,candidate_0001,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,6,Caffeine content in filter coffee brews as a function of degree of roast and extraction yield,Zachary R. Lindsey; Joshua R. Williams; James S. Burgess; Nathan T. Moore; Pierce M. Splichal,2024,10.1038/s41598-024-80385-3,https://doi.org/10.1038/s41598-024-80385-3,2026-08-25,candidate_0087,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,7,Methods of test for coffee and coffee products,,,10.3403/00271775u,https://doi.org/10.3403/00271775u,2026-08-25,candidate_0004,candidate_0004,OUT_OF_SCOPE_NON_INVENTORY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,8,Methods of test for coffee and coffee products,,,10.3403/00271775,https://doi.org/10.3403/00271775,2026-08-25,candidate_0005,candidate_0005,OUT_OF_SCOPE_NON_INVENTORY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,9,Trigonelline in coffee,Angela Stennert; Hans Gerhard Maier,1996,10.1007/bf01229683,https://doi.org/10.1007/bf01229683,2026-08-25,candidate_0088,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,10,Trigonelline content in coffee beans and the thermal conversion of trigonelline into nicotinic acid during the roasting of coffee beans.,Hiroshi TAGUCHI; Muneto SAKAGUCHI; Yoshihide SHIMABAYASHI,1985,10.1271/bbb1961.49.3467,https://doi.org/10.1271/bbb1961.49.3467,2026-08-25,candidate_0089,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,11,Trigonelline Content in Coffee Beans and the Thermal Conversion of Trigonelline into Nicotinic Acid during the Roasting of Coffee Beans,Hiroshi Taguchi; Muneto Sakaguchi; Yoshihide Shimabayashi,1985,10.1080/00021369.1985.10867295,https://doi.org/10.1080/00021369.1985.10867295,2026-08-25,candidate_0090,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,12,Coffee and coffee products. Determination of the caffeine content using high performance liquid chromatography (HPLC). Reference method,,,10.3403/30154826,https://doi.org/10.3403/30154826,2026-08-25,candidate_0010,candidate_0010,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,13,Coffee and coffee products. Determination of the caffeine content using high performance liquid chromatography (HPLC). Reference method,,,10.3403/30154826u,https://doi.org/10.3403/30154826u,2026-08-25,candidate_0011,candidate_0011,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,14,"Discriminate Analysis of Roasted Coffee Varieties for Trigonelline, Nicotinic Acid, and Caffeine Content",S. Casal; M. B. P. P. Oliveira; M. R. Alves; M. A. Ferreira,2000,10.1021/jf990702b,https://doi.org/10.1021/jf990702b,2026-08-25,candidate_0006,candidate_0006,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,15,Effect of the Roast Level on Lipophilic and Hydrophilic Compounds in Pot and Filter Coffee Beverages,,,10.1021/acsfoodscitech.5c00066.s001,https://doi.org/10.1021/acsfoodscitech.5c00066.s001,2026-08-25,candidate_0091,,OUT_OF_SCOPE_NON_INVENTORY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,16,"Abstract B73: The association of caffeine, trigonelline, and chlorogenic acid, active components from coffee, enhances caffeine-induced cytotoxicity in hepatocellular carcinoma cells",Guilherme Ribeiro Romualdo; Tereza Cristina Da Silva; Bruno Cogliati; Luis Fernando Barbisan,2018,10.1158/1557-3265.tcm17-b73,https://doi.org/10.1158/1557-3265.tcm17-b73,2026-08-25,candidate_0092,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,17,Determination of Caffeine and Trigonelline in Coffee by Paper Chromatography,Lawrence Kogan; F. J. DiCarlo; W. E. Maynard,1953,10.1021/ac60079a036,https://doi.org/10.1021/ac60079a036,2026-08-25,candidate_0093,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,18,"Fast simultaneous analysis of caffeine, trigonelline, nicotinic acid and sucrose in coffee by liquid chromatography–mass spectrometry",Daniel Perrone; Carmen Marino Donangelo; Adriana Farah,2008,10.1016/j.foodchem.2008.03.012,https://doi.org/10.1016/j.foodchem.2008.03.012,2026-08-25,candidate_0094,,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,19,"HPLC/diode-array applied to the thermal degradation of trigonelline, nicotinic acid and caffeine in coffee",S. Casal; M. Beatriz Oliveira; Margarida A. Ferreira,2000,10.1016/s0308-8146(99)00228-9,https://doi.org/10.1016/s0308-8146(99)00228-9,2026-08-25,candidate_0003,candidate_0003,ATLAS_INCLUDED_METADATA_ONLY
q03_crossref,Crossref,trigonelline caffeine coffee roast level content,20,Selective determination of caffeine and trigonelline in aqueous extract of green coffee beans by FT-MIR-ATR spectroscopy,Hagos Yisak; Mesfin Redi-Abshiro; Bhagwan Singh Chandravanshi,2018,10.1016/j.vibspec.2018.05.003,https://doi.org/10.1016/j.vibspec.2018.05.003,2026-08-25,candidate_0095,,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,1,Phenolic compounds in coffee,Adriana Farah; Carmen Marino Donangelo,2006,10.1590/s1677-04202006000100003,https://doi.org/10.1590/s1677-04202006000100003,2026-08-25,candidate_0024,candidate_0024,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,2,"Chlorogenic acids, caffeine content and antioxidant properties of green coffee extracts: influence of green coffee bean preparation",Magdalena Jeszka‐Skowron; Aleksandra Sentkowska; Krystyna Pyrzyńska; María-Paz De Peña,2016,10.1007/s00217-016-2643-y,https://doi.org/10.1007/s00217-016-2643-y,2026-08-25,candidate_0030,candidate_0030,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,3,"Coffee, Caffeine, and Risk of Type 2 Diabetes",Rob M. van Dam; Walter C. Willett; JoAnn E. Manson; Frank B. Hu,2006,10.2337/diacare.29.02.06.dc05-1512,https://doi.org/10.2337/diacare.29.02.06.dc05-1512,2026-08-25,candidate_0096,,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,4,"Non-destructive analysis of sucrose, caffeine and trigonelline on single green coffee beans by hyperspectral imaging",Nicola Caporaso; Martin B. Whitworth; Stephen Grebby; Ian D. Fisk,2017,10.1016/j.foodres.2017.12.031,https://doi.org/10.1016/j.foodres.2017.12.031,2026-08-25,candidate_0029,candidate_0029,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,5,Variability of single bean coffee volatile compounds of Arabica and robusta roasted coffees analysed by SPME-GC-MS,Nicola Caporaso; Martin B. Whitworth; Chenhao Cui; Ian D. Fisk,2018,10.1016/j.foodres.2018.03.077,https://doi.org/10.1016/j.foodres.2018.03.077,2026-08-25,candidate_0070,candidate_0070,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,6,"Caffeine Consumption through Coffee: Content in the Beverage, Metabolism, Health Benefits and Risks",Juliana DePaula; Adriana Farah,2019,10.3390/beverages5020037,https://doi.org/10.3390/beverages5020037,2026-08-25,candidate_0033,candidate_0033,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,7,"Comparison of methylxantines, trigonelline, nicotinic acid and nicotinamide contents in brews of green and processed Arabica and Robusta coffee beans – Influence of steaming, decaffeination and roasting processes on coffee beans",Magdalena Jeszka‐Skowron; Robert Frankowski; Agnieszka Zgoła‐Grześkowiak,2020,10.1016/j.lwt.2020.109344,https://doi.org/10.1016/j.lwt.2020.109344,2026-08-25,candidate_0049,candidate_0049,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,8,"Trigonelline Is a Novel Phytoestrogen in Coffee Beans ,",Kimberly F. Allred; Katarina M. Yackley; Jairam Vanamala; Clinton D. Allred,2009,10.3945/jn.109.108001,https://doi.org/10.3945/jn.109.108001,2026-08-25,candidate_0097,,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,9,"Antiradical Activity, Phenolics Profile, and Hydroxymethylfurfural in Espresso Coffee: Influence of Technological Factors",Rita C. Alves; Anabela S. G. Costa; María Jerez; Susana Casal; Jorge Sineiro; Marı́a José Núñez; M. Beatriz P.P. Oliveira,2010,10.1021/jf1031229,https://doi.org/10.1021/jf1031229,2026-08-25,candidate_0098,,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,10,"Coffee, caffeine, chlorogenic acid, and the purinergic system",Naiara Stefanello; Rosélia Maria Spanevello; Sabina Passamonti; Lisiane de Oliveira Porciúncula; Carla Denise Bonan; Ayodeji A. Olabiyi; João Batista Teixeira da Rocha; Charles Elias Assmann; Vera Maria Morsch; Maria Rosa Chitolina Schetinger,2018,10.1016/j.fct.2018.10.005,https://doi.org/10.1016/j.fct.2018.10.005,2026-08-25,candidate_0080,candidate_0080,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,11,Neuroprotective Effects of Coffee Bioactive Compounds: A Review,Katarzyna Socała; Aleksandra Szopa; Anna Serefko; Ewa Poleszak; Piotr Właź,2020,10.3390/ijms22010107,https://doi.org/10.3390/ijms22010107,2026-08-25,candidate_0099,,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,12,Coffee consumption and health: umbrella review of meta-analyses of multiple health outcomes,Robin Poole; Oliver Kennedy; Paul Roderick; Jonathan Fallowfield; Peter Hayes; Julie Parkes,2017,10.1136/bmj.j5024,https://doi.org/10.1136/bmj.j5024,2026-08-25,candidate_0100,,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,13,Risk Assessment of Trigonelline in Coffee and Coffee By-Products,Nick Konstantinidis; Heike Franke; Steffen Schwarz; Dirk W. Lachenmeier,2023,10.3390/molecules28083460,https://doi.org/10.3390/molecules28083460,2026-08-25,candidate_0034,candidate_0034,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,14,"Discrimination between roasted coffee, roasted corn and coffee husks by Diffuse Reflectance Infrared Fourier Transform Spectroscopy",Nádia Reis; Adriana S. Franca; Leandro S. Oliveira,2012,10.1016/j.lwt.2012.07.016,https://doi.org/10.1016/j.lwt.2012.07.016,2026-08-25,candidate_0101,,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,15,Roasting process affects differently the bioactive compounds and the antioxidant activity of arabica and robusta coffees,Josiane Alessandra Vignoli; Marcelo Caldeira Viegas; Denisley Gentil Bassoli; Marta de Toledo Benassi,2013,10.1016/j.foodres.2013.06.006,https://doi.org/10.1016/j.foodres.2013.06.006,2026-08-25,candidate_0068,candidate_0068,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,16,Phytochemical Profile and Antioxidant Capacity of Coffee Plant Organs Compared to Green and Roasted Coffee Beans,Robert Acidri; Yumiko Sawai; Yuko Sugimoto; Takuo Handa; Daisuke Sasagawa; Tsugiyuki Masunaga; Sadahiro Yamamoto; Eiji Nishihara,2020,10.3390/antiox9020093,https://doi.org/10.3390/antiox9020093,2026-08-25,candidate_0026,candidate_0026,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,17,"The Effect of Time, Roasting Temperature, and Grind Size on Caffeine and Chlorogenic Acid Concentrations in Cold Brew Coffee",Megan Fuller; Niny Z. Rao,2017,10.1038/s41598-017-18247-4,https://doi.org/10.1038/s41598-017-18247-4,2026-08-25,candidate_0035,candidate_0035,ATLAS_INCLUDED_METADATA_ONLY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,18,Antioxidant Property of Coffee Components: Assessment of Methods that Define Mechanisms of Action,Ningjian Liang; David D. Kitts,2014,10.3390/molecules191119180,https://doi.org/10.3390/molecules191119180,2026-08-25,candidate_0036,candidate_0036,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,19,Genetics of coffee quality,Thierry Leroy; Fabienne Ribeyre; Benoît Bertrand; Pierre Charmetant; Magali Dufour; Christophe Montagnon; Pierre Marraccini; David Pot,2006,10.1590/s1677-04202006000100016,https://doi.org/10.1590/s1677-04202006000100016,2026-08-25,candidate_0102,,OUT_OF_SCOPE_NON_INVENTORY
q03_openalex,OpenAlex,trigonelline caffeine coffee roast level content,20,Influence of genotype and environment on coffee quality,Bing Cheng; Agnelo Furtado; Heather E. Smyth; Robert J Henry,2016,10.1016/j.tifs.2016.09.003,https://doi.org/10.1016/j.tifs.2016.09.003,2026-08-25,candidate_0103,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,1,Trigonelline - Wikipedia,,,,https://en.wikipedia.org/wiki/Trigonelline,2026-08-25,candidate_0104,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,2,Trigonelline is an NAD+ precursor that improves muscle ... - Nature,,,,https://www.nature.com/articles/s42255-024-00997-x,2026-08-25,candidate_0105,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,3,Trigonelline | C7H7NO2 | CID 5570 - PubChem,,,,https://pubchem.ncbi.nlm.nih.gov/compound/Trigonelline,2026-08-25,candidate_0106,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,4,Trigonelline - an overview | ScienceDirect Topics,,,,https://www.sciencedirect.com/topics/neuroscience/trigonelline,2026-08-25,candidate_0107,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,5,"Trigonelline: Benefits, Sources, and Health Effects",,,,https://biologyinsights.com/trigonelline-benefits-sources-and-health-effects/,2026-08-25,candidate_0108,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,6,Trigonelline - an overview | ScienceDirect Topics,,,,https://www.sciencedirect.com/topics/medicine-and-dentistry/trigonelline,2026-08-25,candidate_0107,candidate_0107,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,7,Trigonelline Supplier - EffePharm,,,,https://effepharm.com/our-products/trigonelline-hydrochloride/,2026-08-25,candidate_0109,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,8,"Trigonelline Supplement: Benefits, Sources, and Safety",,,,https://biologyinsights.com/trigonelline-supplement-benefits-sources-and-safety/,2026-08-25,candidate_0110,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,9,Trigonelline | 535-83-1 - ChemicalBook,,,,https://www.chemicalbook.com/ChemicalProductProperty_EN_CB4415552.htm,2026-08-25,candidate_0111,,OUT_OF_SCOPE_NON_INVENTORY
q03_generalpublicweb,GeneralPublicWeb,trigonelline caffeine coffee roast level content,10,Trigonelline (Trigenolline) | Nrf2 Inhibitor | MedChemExpress,,,,https://www.medchemexpress.com/Trigonelline.html,2026-08-25,candidate_0112,,OUT_OF_SCOPE_NON_INVENTORY
